src_url,vcs,name,web_url,description
https://github.com/libuv/libuv,git,libuv,http://docs.libuv.org/en/v1.x/,"libuv is a multi-platform support library with a focus on asynchronous I/O. It was primarily developed for use by Node.js, but it's also used by Luvit, Julia, pyuv, and others."
https://github.com/systemd/systemd,git,systemd,https://www.freedesktop.org/,"systemd is a suite of basic building blocks for a Linux system."
